Date,Open,High,Low,Close,Volume,Daily_Return_Pct,Price_Range,Year,Month,Quarter,Day_of_Week
2010-05-14,12.6057,12.6916,12.3255,12.6613,164475360,0.4411,0.3661,2010,5,2,Friday
2010-05-17,12.6166,12.6263,12.3777,12.5871,111640248,-0.2338,0.2486,2010,5,2,Monday
2010-05-18,12.3782,12.6911,12.3459,12.6671,112906980,2.3339,0.3452,2010,5,2,Tuesday
2010-05-19,12.2803,12.4048,12.1142,12.3258,137690172,0.3705,0.2906,2010,5,2,Wednesday
2010-05-20,11.798,12.0605,11.7679,12.0479,196335468,2.1182,0.2926,2010,5,2,Thursday
2010-05-21,11.7245,12.0461,11.5345,11.6502,387244368,-0.6337,0.5116,2010,5,2,Friday
2010-05-24,11.8514,12.1651,11.8425,11.9401,173650176,0.7484,0.3226,2010,5,2,Monday
2010-05-25,11.8492,11.8586,11.5248,11.6276,120575304,-1.8702,0.3338,2010,5,2,Tuesday
2010-05-26,11.8094,12.1643,11.7977,11.9733,138884976,1.3879,0.3666,2010,5,2,Wednesday
2010-05-27,12.1817,12.2277,11.948,12.0449,112251636,-1.123,0.2797,2010,5,2,Thursday
2010-05-28,12.0618,12.256,11.9964,12.2384,115676208,1.4641,0.2596,2010,5,2,Friday
2010-06-01,11.9808,12.1966,11.9249,11.9326,106565328,-0.4023,0.2717,2010,6,2,Tuesday
2010-06-02,12.254,12.2664,11.9582,12.0878,101530368,-1.3563,0.3082,2010,6,2,Wednesday
2010-06-03,12.5578,12.6174,12.287,12.2972,145881972,-2.0752,0.3304,2010,6,2,Thursday
2010-06-04,12.3869,12.6484,12.3367,12.4117,156655188,0.2002,0.3117,2010,6,2,Friday
2010-06-07,12.059,12.4413,12.0002,12.3953,145162692,2.7888,0.4411,2010,6,2,Monday
2010-06-08,12.0407,12.1415,11.8608,12.1169,107296596,0.6329,0.2807,2010,6,2,Tuesday
2010-06-09,11.7734,12.1425,11.7232,12.1013,109050840,2.7851,0.4193,2010,6,2,Wednesday
2010-06-10,12.096,12.1331,11.8186,11.9311,103012884,-1.3633,0.3145,2010,6,2,Thursday
2010-06-11,12.1331,12.1383,11.9622,11.984,71196732,-1.2289,0.1761,2010,6,2,Friday
2010-06-14,12.0012,12.2821,12.0012,12.2816,81534384,2.3364,0.2809,2010,6,2,Monday
2010-06-15,12.3688,12.4286,11.9761,11.9984,170213616,-2.9946,0.4525,2010,6,2,Tuesday
2010-06-16,12.4502,12.518,12.3221,12.3236,91480428,-1.0169,0.1959,2010,6,2,Wednesday
2010-06-17,12.4207,12.5645,12.3365,12.5044,79012908,0.6739,0.228,2010,6,2,Thursday
2010-06-18,12.4194,12.5049,12.3722,12.481,114801084,0.496,0.1327,2010,6,2,Friday
2010-06-21,12.1345,12.4428,12.0434,12.4162,119220660,2.3215,0.3994,2010,6,2,Monday
2010-06-22,12.0772,12.3342,12.0643,12.1678,88699212,0.7502,0.2699,2010,6,2,Tuesday
2010-06-23,11.9728,12.0931,11.8762,12.0931,81082836,1.0048,0.2169,2010,6,2,Wednesday
2010-06-24,11.8002,11.9902,11.7545,11.9135,75668256,0.9602,0.2357,2010,6,2,Thursday
2010-06-25,11.7401,11.8636,11.6875,11.8489,89718192,0.9267,0.1761,2010,6,2,Friday
2010-06-28,11.7252,11.8611,11.649,11.7379,70421508,0.1083,0.2121,2010,6,2,Monday
2010-06-29,11.2826,11.5382,11.2046,11.5106,139943916,2.0208,0.3336,2010,6,2,Tuesday
2010-06-30,11.0514,11.3713,11.0457,11.3,143983872,2.2495,0.3256,2010,6,2,Wednesday
2010-07-01,10.9158,11.1371,10.7702,11.0598,140403456,1.3192,0.3669,2010,7,3,Thursday
2010-07-02,10.8428,10.9851,10.8291,10.9687,77362560,1.1611,0.156,2010,7,3,Friday
2010-07-06,10.8308,11.1189,10.7702,11.0278,102301596,1.8189,0.3487,2010,7,3,Tuesday
2010-07-07,11.1818,11.2089,10.8137,10.8865,125062812,-2.6409,0.3952,2010,7,3,Wednesday
2010-07-08,11.3397,11.3589,11.1684,11.265,106649244,-0.6587,0.1905,2010,7,3,Thursday
2010-07-09,11.6112,11.7545,11.4942,11.7222,173086740,0.956,0.2603,2010,7,3,Friday
2010-07-12,11.8184,11.908,11.7004,11.7324,133242624,-0.7277,0.2076,2010,7,3,Monday
2010-07-13,12.1504,12.2446,11.9289,11.9778,158892948,-1.4205,0.3157,2010,7,3,Tuesday
2010-07-14,12.2036,12.2654,12.0824,12.1673,124595280,-0.2975,0.183,2010,7,3,Wednesday
2010-07-15,12.2702,12.287,11.9885,12.2133,194133672,-0.4637,0.2985,2010,7,3,Thursday
2010-07-16,11.4155,11.6875,11.4133,11.6517,312679008,2.0691,0.2742,2010,7,3,Friday
2010-07-19,11.5787,11.6649,11.3636,11.4503,181829988,-1.1089,0.3013,2010,7,3,Monday
2010-07-20,11.9614,11.9962,11.4401,11.4508,162017820,-4.2687,0.5561,2010,7,3,Tuesday
2010-07-21,11.8598,12.0635,11.8084,12.0213,131052816,1.3617,0.2551,2010,7,3,Wednesday
2010-07-22,12.0414,12.145,11.9835,12.0022,85822092,-0.3255,0.1615,2010,7,3,Thursday
2010-07-23,12.1718,12.185,11.9222,11.9411,90485424,-1.8954,0.2628,2010,7,3,Friday
2010-07-26,12.1447,12.1889,12.0431,12.1477,79728192,0.0247,0.1458,2010,7,3,Monday
2010-07-27,12.2356,12.3566,12.1745,12.1847,97949952,-0.416,0.1821,2010,7,3,Tuesday
2010-07-28,12.03,12.3007,11.9882,12.293,99740160,2.1862,0.3125,2010,7,3,Wednesday
2010-07-29,12.0459,12.1425,11.9053,12.0697,106912980,0.1976,0.2372,2010,7,3,Thursday
2010-07-30,12.0424,12.1047,11.9006,11.9132,85678236,-1.0729,0.2041,2010,7,3,Friday
2010-08-02,12.1805,12.2518,12.0943,12.1452,74273652,-0.2898,0.1575,2010,8,3,Monday
2010-08-03,12.1661,12.2314,12.0898,12.1827,72019908,0.1364,0.1416,2010,8,3,Tuesday
2010-08-04,12.5757,12.5925,12.1964,12.2245,152347500,-2.7927,0.3961,2010,8,3,Wednesday
2010-08-05,12.6199,12.6323,12.5071,12.565,96719184,-0.435,0.1252,2010,8,3,Thursday
2010-08-06,12.4241,12.5612,12.3206,12.5528,132647220,1.0359,0.2406,2010,8,3,Friday
2010-08-09,12.5516,12.5553,12.4525,12.4746,74813112,-0.6135,0.1028,2010,8,3,Monday
2010-08-10,12.5108,12.5677,12.3832,12.477,82877040,-0.2702,0.1845,2010,8,3,Tuesday
2010-08-11,12.2135,12.369,12.2076,12.3623,88831080,1.2183,0.1614,2010,8,3,Wednesday
2010-08-12,12.2202,12.2883,11.9843,12.0198,88095816,-1.6399,0.304,2010,8,3,Thursday
2010-08-13,12.0797,12.1999,12.0712,12.1455,77310612,0.5447,0.1287,2010,8,3,Friday
2010-08-16,12.0608,12.1671,11.9344,12.0133,52147800,-0.3938,0.2327,2010,8,3,Monday
2010-08-17,12.1832,12.287,12.0717,12.1338,75552372,-0.4055,0.2153,2010,8,3,Tuesday
2010-08-18,11.9753,12.1919,11.9604,12.1812,107348544,1.7194,0.2315,2010,8,3,Wednesday
2010-08-19,11.6231,11.9843,11.6053,11.947,156843000,2.7867,0.379,2010,8,3,Thursday
2010-08-20,11.4754,11.7131,11.4505,11.6231,156547296,1.2871,0.2626,2010,8,3,Friday
2010-08-23,11.5263,11.6301,11.3688,11.4624,119328552,-0.5544,0.2613,2010,8,3,Monday
2010-08-24,11.2113,11.3847,11.1997,11.3681,110397492,1.3986,0.185,2010,8,3,Tuesday
2010-08-25,11.2916,11.3708,11.1768,11.1768,103580316,-1.0167,0.194,2010,8,3,Wednesday
2010-08-26,11.2012,11.3571,11.1877,11.3273,71008920,1.1258,0.1694,2010,8,3,Thursday
2010-08-27,11.3961,11.4249,11.1184,11.2404,92403504,-1.3663,0.3065,2010,8,3,Friday
2010-08-30,11.2436,11.4192,11.2369,11.4041,49206744,1.4275,0.1823,2010,8,3,Monday
2010-08-31,11.1773,11.2978,11.1271,11.1795,77794128,0.0197,0.1707,2010,8,3,Tuesday
2010-09-01,11.4334,11.5479,11.2389,11.3005,129002868,-1.1624,0.309,2010,9,3,Wednesday
2010-09-02,11.5042,11.5352,11.4329,11.4957,67300632,-0.0739,0.1023,2010,9,3,Thursday
2010-09-03,11.681,11.7203,11.61,11.6865,101514384,0.0471,0.1103,2010,9,3,Friday
2010-09-07,11.5345,11.6137,11.5002,11.537,68327604,0.0217,0.1135,2010,9,3,Tuesday
2010-09-08,11.688,11.7357,11.5372,11.5541,95975928,-1.1456,0.1985,2010,9,3,Wednesday
2010-09-09,11.8271,11.9319,11.688,11.868,97126776,0.3458,0.2439,2010,9,3,Thursday
2010-09-10,11.8261,11.9167,11.7997,11.8976,78893028,0.6046,0.117,2010,9,3,Friday
2010-09-13,11.9783,12.03,11.9103,11.9443,89570340,-0.2838,0.1197,2010,9,3,Monday
2010-09-14,11.9326,12.0399,11.9239,11.9719,88571340,0.3293,0.116,2010,9,3,Tuesday
2010-09-15,11.9378,11.9689,11.8847,11.9207,96015888,-0.1432,0.0842,2010,9,3,Wednesday
2010-09-16,11.9483,11.9828,11.9073,11.9207,78701220,-0.231,0.0755,2010,9,3,Thursday
2010-09-17,12.174,12.2001,11.9512,12.0151,225438336,-1.3052,0.2489,2010,9,3,Friday
2010-09-20,12.6243,12.6772,12.2215,12.2324,175963860,-3.1043,0.4557,2010,9,3,Monday
2010-09-21,12.753,12.9149,12.64,12.6591,178473348,-0.7363,0.2749,2010,9,3,Tuesday
2010-09-22,12.8161,12.8603,12.7088,12.7381,101382516,-0.6086,0.1515,2010,9,3,Wednesday
2010-09-23,12.7535,12.9077,12.6993,12.7816,92603304,0.2203,0.2084,2010,9,3,Thursday
2010-09-24,13.0965,13.1099,12.8722,12.9586,134141724,-1.053,0.2377,2010,9,3,Friday
2010-09-27,13.174,13.3339,13.1352,13.1352,124171704,-0.2945,0.1987,2010,9,3,Monday
2010-09-28,13.0935,13.253,12.8769,13.2502,146041812,1.1968,0.3761,2010,9,3,Tuesday
2010-09-29,13.1064,13.2368,13.0324,13.1104,86801112,0.0305,0.2044,2010,9,3,Wednesday
2010-09-30,13.0592,13.2102,12.8886,13.1429,129634236,0.6409,0.3216,2010,9,3,Thursday
2010-10-01,13.055,13.1792,12.9899,13.1638,88911000,0.8334,0.1893,2010,10,4,Friday
2010-10-04,12.9738,13.1203,12.8869,13.0384,77542380,0.4979,0.2334,2010,10,4,Monday
2010-10-05,13.3682,13.4122,13.0781,13.1236,140143716,-1.8297,0.3341,2010,10,4,Tuesday
2010-10-06,13.2718,13.4109,13.1623,13.3938,110381508,0.9192,0.2486,2010,10,4,Wednesday
2010-10-07,13.1641,13.3426,13.1424,13.318,95736168,1.1691,0.2002,2010,10,4,Thursday
2010-10-08,13.3215,13.3526,13.1047,13.2326,114253632,-0.6673,0.2479,2010,10,4,Friday
2010-10-11,13.3834,13.5264,13.3419,13.3744,104946948,-0.0672,0.1845,2010,10,4,Monday
2010-10-12,13.4467,13.561,13.3573,13.4152,149993856,-0.2343,0.2037,2010,10,4,Tuesday
2010-10-13,13.4941,13.5982,13.47,13.586,122101776,0.681,0.1282,2010,10,4,Wednesday
2010-10-14,13.4353,13.5426,13.3404,13.516,265098636,0.6007,0.2022,2010,10,4,Thursday
2010-10-15,14.9384,14.9431,14.6938,14.8843,592399008,-0.3622,0.2493,2010,10,4,Friday
2010-10-18,15.3423,15.3915,14.9161,14.9161,283644072,-2.7779,0.4754,2010,10,4,Monday
2010-10-19,15.0969,15.2705,14.9735,15.1222,183332484,0.1676,0.297,2010,10,4,Tuesday
2010-10-20,15.1006,15.3341,15.0887,15.1046,140862996,0.0265,0.2454,2010,10,4,Wednesday
2010-10-21,15.2002,15.2998,15.0514,15.1883,116703180,-0.0783,0.2484,2010,10,4,Thursday
2010-10-22,15.2136,15.2705,15.152,15.1985,90153756,-0.0993,0.1185,2010,10,4,Friday
2010-10-25,15.3122,15.5169,15.2742,15.2896,126209664,-0.1476,0.2427,2010,10,4,Monday
2010-10-26,15.3644,15.4297,15.1764,15.2278,100415484,-0.8891,0.2533,2010,10,4,Tuesday
2010-10-27,15.3115,15.3992,15.2087,15.2941,89586324,-0.1136,0.1905,2010,10,4,Wednesday
2010-10-28,15.3639,15.424,15.2328,15.4004,87284628,0.2376,0.1912,2010,10,4,Thursday
2010-10-29,15.2427,15.3743,15.2251,15.3264,91040868,0.5491,0.1492,2010,10,4,Friday
2010-11-01,15.275,15.4156,15.1808,15.2931,123360516,0.1185,0.2348,2010,11,4,Monday
2010-11-02,15.2899,15.3992,15.2645,15.3661,79824096,0.4984,0.1347,2010,11,4,Tuesday
2010-11-03,15.4036,15.4446,15.2377,15.3371,135084780,-0.4317,0.2069,2010,11,4,Wednesday
2010-11-04,15.5052,15.6456,15.4513,15.5144,142689168,0.0593,0.1943,2010,11,4,Thursday
2010-11-05,15.5253,15.5355,15.4267,15.4781,70557372,-0.304,0.1088,2010,11,4,Friday
2010-11-08,15.5673,15.6349,15.4769,15.499,83967948,-0.4387,0.158,2010,11,4,Monday
2010-11-09,15.5189,15.6687,15.4118,15.6475,89398512,0.8287,0.2569,2010,11,4,Tuesday
2010-11-10,15.4707,15.4737,15.3373,15.4508,99780120,-0.1286,0.1364,2010,11,4,Wednesday
2010-11-11,15.3294,15.3954,15.2554,15.3917,90373536,0.4064,0.14,2010,11,4,Thursday
2010-11-12,14.9841,15.3222,14.9325,15.2499,135584280,1.7739,0.3897,2010,11,4,Friday
2010-11-15,14.7899,15.0018,14.7546,14.9789,139016844,1.2779,0.2472,2010,11,4,Monday
2010-11-16,14.4981,14.85,14.4914,14.7226,132163704,1.5485,0.3586,2010,11,4,Tuesday
2010-11-17,14.4938,14.6416,14.4397,14.5299,97602300,0.2491,0.2019,2010,11,4,Wednesday
2010-11-18,14.817,14.9019,14.6183,14.6292,103496400,-1.2675,0.2836,2010,11,4,Thursday
2010-11-19,14.6747,14.85,14.6625,14.8279,91808100,1.044,0.1875,2010,11,4,Friday
2010-11-22,14.6843,14.7395,14.474,14.5912,87376536,-0.634,0.2655,2010,11,4,Monday
2010-11-23,14.4804,14.6295,14.361,14.5798,86417496,0.6864,0.2685,2010,11,4,Tuesday
2010-11-24,14.7775,14.818,14.5808,14.5872,95760144,-1.2878,0.2372,2010,11,4,Wednesday
2010-11-26,14.654,14.7281,14.5795,14.6655,52391556,0.0785,0.1486,2010,11,4,Friday
2010-11-29,14.4581,14.6491,14.4044,14.6334,114273612,1.2125,0.2447,2010,11,4,Monday
2010-11-30,13.8024,14.2646,13.7428,14.2646,284411304,3.3487,0.5218,2010,11,4,Tuesday
2010-12-01,14.017,14.1963,13.9685,13.9834,150013836,-0.2397,0.2278,2010,12,4,Wednesday
2010-12-02,14.2025,14.24,14.0418,14.124,101814084,-0.5527,0.1982,2010,12,4,Thursday
2010-12-03,14.2318,14.3182,14.1076,14.1436,105142752,-0.6197,0.2106,2010,12,4,Friday
2010-12-06,14.3649,14.4553,14.3215,14.4198,83668248,0.3822,0.1338,2010,12,4,Monday
2010-12-07,14.583,14.7286,14.5547,14.6856,121566312,0.7036,0.1739,2010,12,4,Tuesday
2010-12-08,14.6675,14.7166,14.4973,14.703,70205724,0.242,0.2193,2010,12,4,Wednesday
2010-12-09,14.6913,14.7926,14.6292,14.7504,74681244,0.4023,0.1634,2010,12,4,Thursday
2010-12-10,14.7089,14.7531,14.6612,14.732,68119812,0.157,0.0919,2010,12,4,Friday
2010-12-13,14.7688,14.9769,14.7556,14.8309,95844060,0.4205,0.2213,2010,12,4,Monday
2010-12-14,14.776,14.8599,14.7156,14.8301,65666268,0.3661,0.1443,2010,12,4,Tuesday
2010-12-15,14.6615,14.8142,14.6329,14.7584,86621292,0.6609,0.1813,2010,12,4,Wednesday
2010-12-16,14.6965,14.7477,14.6061,14.7248,63812124,0.1926,0.1416,2010,12,4,Thursday
2010-12-17,14.6739,14.7176,14.5962,14.6789,123360516,0.0341,0.1214,2010,12,4,Friday
2010-12-20,14.7797,14.8498,14.6208,14.7695,78853068,-0.069,0.229,2010,12,4,Monday
2010-12-21,14.9787,15.0196,14.8431,14.8669,75104820,-0.7464,0.1765,2010,12,4,Tuesday
2010-12-22,15.0388,15.0763,14.9839,15.0018,48251700,-0.246,0.0924,2010,12,4,Wednesday
2010-12-23,15.0075,15.0514,14.9528,15.035,44387568,0.1832,0.0986,2010,12,4,Thursday
2010-12-27,14.9615,14.9963,14.89,14.9705,48275676,0.0602,0.1063,2010,12,4,Monday
2010-12-28,14.8756,14.9985,14.853,14.9533,42549408,0.5223,0.1455,2010,12,4,Tuesday
2010-12-29,14.9273,14.9623,14.8756,14.9521,40727232,0.1661,0.0867,2010,12,4,Wednesday
2010-12-30,14.8741,14.9355,14.8376,14.8527,39540420,-0.1439,0.0979,2010,12,4,Thursday
2010-12-31,14.7526,14.8632,14.7045,14.8214,61510428,0.4664,0.1587,2010,12,4,Friday
2011-01-03,15.0105,15.0413,14.815,14.815,94513392,-1.3024,0.2263,2011,1,1,Monday
2011-01-04,14.9551,15.0559,14.9054,15.042,72907020,0.5811,0.1505,2011,1,1,Tuesday
2011-01-05,15.1277,15.159,14.9037,14.9042,101190708,-1.4774,0.2553,2011,1,1,Wednesday
2011-01-06,15.2377,15.3602,15.152,15.1677,82229688,-0.4594,0.2082,2011,1,1,Thursday
2011-01-07,15.3107,15.3557,15.154,15.2976,83963952,-0.0856,0.2017,2011,1,1,Friday
2011-01-10,15.2554,15.2847,15.115,15.27,63104832,0.0957,0.1697,2011,1,1,Monday
2011-01-11,15.3001,15.3694,15.2626,15.3423,57514428,0.2758,0.1068,2011,1,1,Tuesday
2011-01-12,15.3214,15.383,15.2693,15.383,65242692,0.4021,0.1137,2011,1,1,Wednesday
2011-01-13,15.317,15.391,15.2541,15.3239,53306640,0.045,0.1369,2011,1,1,Thursday
2011-01-14,15.503,15.5052,15.3266,15.3346,94529376,-1.0862,0.1786,2011,1,1,Friday
2011-01-18,15.8867,15.9453,15.5301,15.5497,144535320,-2.1213,0.4152,2011,1,1,Tuesday
2011-01-19,15.691,15.9694,15.6391,15.9486,136107756,1.6417,0.3303,2011,1,1,Wednesday
2011-01-20,15.5673,15.7489,15.4809,15.7024,219212568,0.8678,0.268,2011,1,1,Thursday
2011-01-21,15.1962,15.9389,15.1846,15.8855,355819824,4.536,0.7543,2011,1,1,Friday
2011-01-24,15.1776,15.2126,14.933,15.0904,183784032,-0.5745,0.2796,2011,1,1,Monday
2011-01-25,15.3969,15.4163,15.0644,15.1061,145726128,-1.8887,0.3519,2011,1,1,Tuesday
2011-01-26,15.3122,15.461,15.2819,15.4074,81442476,0.6217,0.1791,2011,1,1,Wednesday
2011-01-27,15.3194,15.3917,15.2315,15.3468,80687232,0.1789,0.1602,2011,1,1,Thursday
2011-01-28,14.927,15.4081,14.8965,15.3761,169074756,3.0086,0.5116,2011,1,1,Friday
2011-01-31,14.9114,15.0134,14.7919,14.9918,112083804,0.5392,0.2215,2011,1,1,Monday
2011-02-01,15.1766,15.234,14.9797,15.0139,109702188,-1.072,0.2543,2011,2,1,Tuesday
2011-02-02,15.2005,15.2586,15.0894,15.1756,70357572,-0.1638,0.1692,2011,2,1,Wednesday
2011-02-03,15.1545,15.1868,15.0547,15.1379,59744196,-0.1095,0.1321,2011,2,1,Thursday
2011-02-04,15.1751,15.1866,15.0666,15.1545,61969968,-0.1357,0.12,2011,2,1,Friday
2011-02-07,15.2573,15.3592,15.1312,15.1548,71912016,-0.6718,0.228,2011,2,1,Monday
2011-02-08,15.3589,15.39,15.2628,15.2732,67728204,-0.558,0.1272,2011,2,1,Tuesday
2011-02-09,15.3122,15.3855,15.2089,15.3214,73626300,0.0601,0.1766,2011,2,1,Wednesday
2011-02-10,15.3107,15.3371,15.1895,15.2477,93282624,-0.4115,0.1476,2011,2,1,Thursday
2011-02-11,15.5109,15.5234,15.2253,15.2449,103492404,-1.7149,0.2981,2011,2,1,Friday
2011-02-14,15.6016,15.6386,15.4002,15.4821,85034880,-0.7659,0.2384,2011,2,1,Monday
2011-02-15,15.5022,15.6498,15.4762,15.581,83596320,0.5083,0.1736,2011,2,1,Tuesday
2011-02-16,15.504,15.5606,15.4513,15.539,67292640,0.2257,0.1093,2011,2,1,Wednesday
2011-02-17,15.5298,15.5792,15.4061,15.4302,59092848,-0.6413,0.1731,2011,2,1,Thursday
2011-02-18,15.6495,15.6768,15.503,15.5482,128587284,-0.6473,0.1738,2011,2,1,Friday
2011-02-22,15.156,15.5216,15.0954,15.3999,145450404,1.6093,0.4262,2011,2,1,Tuesday
2011-02-23,15.1836,15.2675,15.0018,15.159,115468416,-0.162,0.2657,2011,2,1,Wednesday
2011-02-24,15.1215,15.2275,14.9359,15.1853,108359532,0.4219,0.2916,2011,2,1,Thursday
2011-02-25,15.1518,15.268,15.1384,15.197,77218704,0.2983,0.1296,2011,2,1,Friday
2011-02-28,15.2352,15.312,15.1014,15.1508,91168740,-0.554,0.2106,2011,2,1,Monday
2011-03-01,14.9213,15.3798,14.885,15.344,132795072,2.8329,0.4948,2011,3,1,Tuesday
2011-03-02,14.922,15.0514,14.7829,14.8974,80986932,-0.1649,0.2685,2011,3,1,Wednesday
2011-03-03,15.1399,15.1878,15.0266,15.0609,77734188,-0.5218,0.1612,2011,3,1,Thursday
2011-03-04,14.9178,15.1255,14.9074,15.1093,120319560,1.2837,0.2181,2011,3,1,Friday
2011-03-07,14.6953,14.9941,14.5795,14.9161,138369492,1.5025,0.4146,2011,3,1,Monday
2011-03-08,14.7114,14.8522,14.659,14.7268,91304604,0.1047,0.1932,2011,3,1,Tuesday
2011-03-09,14.698,14.7661,14.5485,14.6789,85953960,-0.1299,0.2176,2011,3,1,Wednesday
2011-03-10,14.4131,14.5701,14.392,14.5408,124998876,0.886,0.1781,2011,3,1,Thursday
2011-03-11,14.324,14.4057,14.24,14.3615,121158720,0.2618,0.1657,2011,3,1,Friday
2011-03-14,14.157,14.3632,14.1081,14.2268,112531356,0.493,0.2551,2011,3,1,Monday
2011-03-15,14.1464,14.1821,13.7972,13.8468,160063776,-2.1179,0.3849,2011,3,1,Tuesday
2011-03-16,13.8369,14.1521,13.6923,14.1079,151788060,1.9585,0.4598,2011,3,1,Wednesday
2011-03-17,13.9427,14.1325,13.9223,14.0202,115856028,0.5558,0.2102,2011,3,1,Thursday
2011-03-18,13.9353,14.1074,13.9025,14.0242,131812056,0.6379,0.2049,2011,3,1,Friday
2011-03-21,14.3187,14.4007,14.133,14.1628,120715164,-1.0888,0.2677,2011,3,1,Monday
2011-03-22,14.3391,14.3865,14.2196,14.3379,75400524,-0.0084,0.1669,2011,3,1,Tuesday
2011-03-23,14.4593,14.4665,14.207,14.2862,72575352,-1.1972,0.2595,2011,3,1,Wednesday
2011-03-24,14.5768,14.6141,14.3759,14.5405,83864052,-0.249,0.2382,2011,3,1,Thursday
2011-03-25,14.3992,14.5773,14.3868,14.5766,114221664,1.232,0.1905,2011,3,1,Friday
2011-03-28,14.2904,14.5296,14.2743,14.4571,88647264,1.1665,0.2553,2011,3,1,Monday
2011-03-29,14.4486,14.4526,14.2321,14.3063,64127808,-0.9849,0.2205,2011,3,1,Tuesday
2011-03-30,14.4514,14.5423,14.4201,14.5145,56835108,0.4366,0.1222,2011,3,1,Wednesday
2011-03-31,14.5736,14.6083,14.4489,14.4802,81094824,-0.6409,0.1594,2011,3,1,Thursday
2011-04-01,14.6988,14.7829,14.6232,14.6232,104423472,-0.5143,0.1597,2011,4,2,Friday
2011-04-04,14.5964,14.7718,14.4827,14.7286,82097820,0.9057,0.2891,2011,4,2,Monday
2011-04-05,14.1347,14.4427,14.05,14.4325,241658100,2.1069,0.3927,2011,4,2,Tuesday
2011-04-06,14.2611,14.2855,14.1076,14.2114,106625268,-0.3485,0.1779,2011,4,2,Wednesday
2011-04-07,14.4057,14.4216,14.2614,14.2996,101158740,-0.7365,0.1602,2011,4,2,Thursday
2011-04-08,14.36,14.5271,14.3575,14.5271,75995928,1.1636,0.1696,2011,4,2,Friday
2011-04-11,14.3403,14.3585,14.2318,14.3113,74253672,-0.2022,0.1267,2011,4,2,Monday
2011-04-12,14.1724,14.3289,14.1089,14.2815,83340576,0.7698,0.22,2011,4,2,Tuesday
2011-04-13,14.3133,14.3461,14.2008,14.2941,82693224,-0.1341,0.1453,2011,4,2,Wednesday
2011-04-14,14.3687,14.392,14.2095,14.2862,218033748,-0.5742,0.1825,2011,4,2,Thursday
2011-04-15,13.1812,13.555,13.1653,13.5436,561186252,2.7494,0.3897,2011,4,2,Friday
2011-04-18,13.0853,13.1057,12.8906,13.0749,201390408,-0.0795,0.2151,2011,4,2,Monday
2011-04-19,12.9534,13.1857,12.9378,13.1626,107256636,1.615,0.2479,2011,4,2,Tuesday
2011-04-20,13.0577,13.0848,12.95,13.062,122277600,0.0329,0.1348,2011,4,2,Wednesday
2011-04-21,13.0421,13.1211,12.9748,13.1015,98705196,0.4554,0.1463,2011,4,2,Thursday
2011-04-25,13.0409,13.0893,12.9654,13.0458,65166768,0.0376,0.1239,2011,4,2,Monday
2011-04-26,13.2338,13.3486,13.0448,13.0774,139860000,-1.1818,0.3038,2011,4,2,Tuesday
2011-04-27,13.3565,13.3652,13.2718,13.3625,91844064,0.0449,0.0934,2011,4,2,Wednesday
2011-04-28,13.3618,13.3935,13.2651,13.364,79920000,0.0165,0.1284,2011,4,2,Thursday
2011-04-29,13.514,13.514,13.3752,13.4122,168970860,-0.7533,0.1388,2011,4,2,Friday
2011-05-02,13.3764,13.5545,13.3406,13.5537,85262652,1.3255,0.2139,2011,5,2,Monday
2011-05-03,13.2604,13.4621,13.1546,13.3409,83176740,0.6071,0.3075,2011,5,2,Tuesday
2011-05-04,13.3076,13.3873,13.2388,13.2922,84595320,-0.1157,0.1485,2011,5,2,Wednesday
2011-05-05,13.2699,13.3978,13.2011,13.2597,79832088,-0.0769,0.1967,2011,5,2,Thursday
2011-05-06,13.2954,13.4484,13.2925,13.3662,82161756,0.5325,0.1559,2011,5,2,Friday
2011-05-09,13.3546,13.3747,13.1911,13.288,77870052,-0.4987,0.1836,2011,5,2,Monday
2011-05-10,13.4782,13.5222,13.3511,13.4122,81634284,-0.4897,0.1711,2011,5,2,Tuesday
2011-05-11,13.2992,13.5003,13.2555,13.4157,93458448,0.876,0.2448,2011,5,2,Wednesday
2011-05-12,13.2892,13.3362,13.1864,13.2939,57874068,0.0354,0.1498,2011,5,2,Thursday
2011-05-13,13.1526,13.3108,13.1402,13.2783,84263652,0.9557,0.1706,2011,5,2,Friday
2011-05-16,12.8762,13.096,12.826,13.0722,118209672,1.5222,0.27,2011,5,2,Monday
2011-05-17,13.1752,13.1941,12.792,12.8019,132011856,-2.8334,0.4021,2011,5,2,Tuesday
2011-05-18,13.1591,13.172,13.057,13.1524,78049872,-0.0509,0.115,2011,5,2,Wednesday
2011-05-19,13.1948,13.3262,13.1568,13.2316,98649252,0.2789,0.1694,2011,5,2,Thursday
2011-05-20,13.0155,13.2132,12.9932,13.2085,92607300,1.4828,0.22,2011,5,2,Friday
2011-05-23,12.8754,12.9154,12.7515,12.831,91908000,-0.3448,0.1639,2011,5,2,Monday
2011-05-24,12.8722,13.0138,12.8695,12.9246,75924000,0.4071,0.1443,2011,5,2,Tuesday
2011-05-25,12.9072,12.9842,12.8471,12.8491,52011936,-0.4501,0.1371,2011,5,2,Wednesday
2011-05-26,12.869,12.9681,12.7912,12.8583,84655260,-0.0831,0.1769,2011,5,2,Thursday
2011-05-27,12.9378,12.9599,12.8235,12.8777,69762168,-0.4645,0.1364,2011,5,2,Friday
